name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category
The Alexander Bar,Monday: 4:00 – 11:00 PM | Tuesday: 4:00 – 11:00 PM | Wednesday: 4:00 – 11:00 PM | Thursday: 4:00 – 11:00 PM | Friday: 4:00 – 11:00 PM | Saturday: 4:00 – 11:00 PM | Sunday: 4:00 – 11:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJQTbROE5d1moRo369i8aUqW8%2Fphotos%2FAciIO2c4SdzvQaQeGQTifrQMRg9LAs2kszqIEM_2lEG8q4jt-FkbEhWQXtP3BeMtYPu4CChmlZYjFNLTw5kimOjkyVWHGLXO_XtAEcBTlvOqUqOLXEkp6ylxA-YapqUKRauBwaYGxS6u97A5Gz0AbtifdJ_2NxRrlBLmfxtkgnZ4icyXnvg7IYcnqZpzU1yyH8Hxjffc526r-dQ2wJTQzUh6YJ0R5yWUFshUC9884Ou1H0HfXVhppFjaavHsdz8Hd0ho6OtHvqU4YTengiH8Jgait830UQybjkBKVi9unfVB7D_33g/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.8,"Relaxed hotel restaurant with high ceilings and mirrored walls, serving Modern Australian cuisine.",-37.8178694,144.9539941,(03) 9622 8888,"630 Little Collins St, Melbourne VIC 3000, Australia",https://savoyhotelmelbourne.com/the-alexander-bar/?utm_source=googleplaces&utm_medium=organic&utm_campaign=googleplaces&utm_content=alexander-bar&utm_term=plcid_11299145893770503803,ChIJQTbROE5d1moRo369i8aUqW8,Bar
Double Happiness,Monday: 5:00 PM – 12:00 AM | Tuesday: 5:00 PM – 12:00 AM | Wednesday: 5:00 PM – 1:00 AM | Thursday: 5:00 PM – 3:00 AM | Friday: 5:00 PM – 3:00 AM | Saturday: 5:00 PM – 3:00 AM | Sunday: Closed,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ7c3rsMhC1moRpf6dMWUwldE%2Fphotos%2FAciIO2eSlvEOxsNMv-smVSKJOQ_euIQ1Y6AaVrb_C5nC19FuYNtfu3_2OpyJEtX2FxcW0HZgee25uGtQ3EmlwIuyKw4ndIdhoSd3M_Z1C_vP6XBTRYvG3JyjTpzvUQb9KHE0dc3Wt0ljwKsCmHZuTVG8eFpv52T32eGrENdK8KdzPCJd-9eDemwrGYKbtaJ_n6n9s8jnSDtHLUQ8vp0gvbBy9yQEEL7IENy4BJdhdmsduRSEPi0wAGivfBdGx9z7WaAISAIAI3tKVx3ovKz3yigPySE5SZaEpJaoXVqGC3uDhU8UTw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Cosy, trendy bar hidden down a lane with kitsch decor inspired by Chinese Communist propaganda.",-37.8111831,144.97127229999998,,"21 Liverpool St, Melbourne VIC 3000, Australia",http://double-happiness.com.au/,ChIJ7c3rsMhC1moRpf6dMWUwldE,Bar
Good Heavens Rooftop Bar,Monday: 12:00 PM – 1:00 AM | Tuesday: 12:00 PM – 1:00 AM | Wednesday: 12:00 PM – 1:00 AM | Thursday: 12:00 PM – 1:00 AM | Friday: 12:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 PM – 1:00 AM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ7cO7k8hC1moRgZW5lxx0mDI%2Fphotos%2FAciIO2dnc_xhsOc_hJynidF1eSkxFaC79_E3_QRquLuT0gDEZqjiNOepgac1hivAIkR_6uXRATzimZ3-9doM4sEAEYdT4L0m3vdibYesMaR161ITRqB2Fh0AUW9bZHBG8jr2xH2ilOHWLCAsKNDgKNfD2J33pB6BvyW0A1lDVZyAK6cafJ8-AoRlUl5v2PZLja27wALFwXVQ_r75YCcR8MH2qak2fRyQJX6rqRVM5zsuWpKIaw_8O8QClq_ate_M_MM5UYQFOCXCUv9LIbTyxhoIf-VAqB-_4PtZmlk4bjEHJatgLg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.2,Stylish retro rooftop bar mixing a range of 1980s-influenced drinks with broad city views.,-37.8120759,144.9711426,(03) 9453 2882,"level 2/79 Bourke St, Melbourne VIC 3000, Australia",https://www.goodheavens.com.au/,ChIJ7cO7k8hC1moRgZW5lxx0mDI,Bar
Siglo,Monday: 5:00 PM – 3:00 AM | Tuesday: 5:00 PM – 3:00 AM | Wednesday: 5:00 PM – 3:00 AM | Thursday: 5:00 PM – 3:00 AM | Friday: 5:00 PM – 3:00 AM | Saturday: 5:00 PM – 3:00 AM | Sunday: Closed,PRICE_LEVEL_EXPENSIVE,https://places.googleapis.com/v1/places%2FChIJVUlb_MVC1moReBMBN5F84vw%2Fphotos%2FAciIO2cij5WV6ZuniuSlwAk7E5ThZjZM6flvEbIJbKB_vxzH1Z__EEnZGOd40iKYCGmN7EuqWQYkFExYqRMcg8ZVS_YoWPTZHR8d2TXzrV88Q-881RpgyiMVytG65e9oxR4d0LuqpMQ4ajvp1whWlK_TsaNOKKB0ft0db---5yb_wUJWnQkWVrXSONOVrj99d5OImyDj1NJLxgs69KBDBeyR2vmIoLkYeUJJ2ntJ323-RDAP4zbT-NXV_O82Ra5FRyQY8H57VWcF3hI28sOLzQgiCu1FI1Ku3gndv7ohMvrvOz3sww/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Classy rooftop terrace bar with Parliament House views, serving cocktails, wine and gourmet snacks.",-37.8109097,144.9725363,(03) 9654 6631,"2/161 Spring St, Melbourne VIC 3000, Australia",http://www.siglobar.com.au/,ChIJVUlb_MVC1moReBMBN5F84vw,Bar
Rooftop at QT,Monday: 3:00 – 11:00 PM | Tuesday: 3:00 – 11:00 PM | Wednesday: 3:00 – 11:00 PM | Thursday: 3:00 – 11:00 PM | Friday: 12:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 – 11:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJt7f_wMlC1moR78AaroNklv4%2Fphotos%2FAciIO2fgCTXE2rOuTu1Ygh1IFPvYHqsQw2gSwOmoCBy3845vMzfqtlrCLllHG6aDBMTPOFkS2G_-GV_uT7akT-qkgoEkNkdfZrpH3572BF7_ZHfFMcXIpXUDcBO4TfbiTSdavD4YaL6jTMK__-CgW1zX_tdcYTMVfimCvgGIodxybUisQU8vjwCQiIelYPose4gr2Qv2XzBd_9z4qYmpoimhN_-uVcDkgQFMY-2PVjVrwPypCixS16WhxefF5v_rHVY98BJ4zhgrNzA0smIHwB1so-97fFDMsWzWzVdpHJWEJ-1P4Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,Trendy hotel bar offering drinks & light fare in an expansive space with a terrace & city views.,-37.8134277,144.9678242,(03) 8636 8800,"11/133 Russell St, Melbourne VIC 3000, Australia",https://www.qthotels.com/melbourne/eat-drink/rooftop-at-qt/,ChIJt7f_wMlC1moR78AaroNklv4,Bar
Morris House,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 1:00 AM | Saturday: 11:30 AM – 1:00 AM | Sunday: 11:30 AM – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJDea8Si9D1moRvFKUQfX7iAk%2Fphotos%2FAciIO2cFIPaL1ETWjINt3Emc0h00xVTjjE6jIcoWjbLSDW3_qOwHxNzhe7rfOTMwqT_8JGD-aSOH-M7AH8gKDkOTitrUeFGgDLBQcAHDU5xV5MLdyqxvX8I0HCYi6MJRMO3qe_l6eYl4OG7TBdKkOUmVSgVzlimi5HvSiq_cJ9psaZeqnAnquh7YdQCVz5HcSqlmqg2g_pSKGzD6gcl61BZaDN0xxoD8d3N21tKMkQkRAebK2Bc28F5w52mVsuydy2QIAW5vBDesq0klvNT7Ryel1KmRYi90zn5hGqup50xbtUps3A/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,Boutique beer and hearty pub meals in a casual-chic space featuring a covered dining courtyard.,-37.8128691,144.9711969,(03) 8563 0080,"120 Exhibition St, Melbourne VIC 3000, Australia",https://morrishouse.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=plcid_10732363235255235029,ChIJDea8Si9D1moRvFKUQfX7iAk,Pub
Embla,Monday: 3:00 PM – 12:00 AM | Tuesday: 3:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJZ9bEx8lC1moR7ahmGWF-7Pk%2Fphotos%2FAciIO2d8dasYpLIw75GEAKbf9bNDD4YX6JZvxcMtB1Exv2WfUh2afMWzvnb_EuklDtY3CwwvLnLmujJgNujss0U8qYXO3Bxh3BUNXaJ3zF8o-HXzSVBYGmUwI0pPRcfVQltlGxmOZdhaYey9sT8hmipiGaQQe62gMm6AvrYezE6wG4aNAbFB2yznUbD8IwAEVjRzh_SqXMKrXeNmMQ8wRBWpVCRICd_Pk3uDzcVmrKYmwyXeoXdpI9jYfczPKn6pC4dzSiVjlpeEOy-fXtNl2uD7u0cGfIgnZuXBTBevfgXzQ7WgyH1BQY-hcqI4XlS6OgP9wVjCrcBr0M-flwGNMSsxMnOqaXoDVwxcOKOd8-QYcnxMrHF12lK9swB1qlWmoZWOZ_Lri7CRoNJEknUVBpcvqetOjgvAOoqSaDPLW3UExceJRw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,Gourmet small plates & an extensive wine menu offered in an industrial-chic wine bar.,-37.813394,144.9686092,0455 122 121,"122 Russell St, Melbourne VIC 3000, Australia",https://embla.com.au/,ChIJZ9bEx8lC1moR7ahmGWF-7Pk,Bar
Loop Roof,Monday: Closed | Tuesday: Closed | Wednesday: 4:00 – 11:00 PM | Thursday: 4:00 – 11:00 PM | Friday: 2:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 – 9:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJG86Ln8hC1moRgRVvzbmC6iI%2Fphotos%2FAciIO2duJ2_Bh5v9wR6mmrudmkoTwGGhPhImNX1_nLj4krZfR-epVQhD64Y_BNJZGE_igYDDCYx2m6spNp35sIWvu9ZOdfmK-3HojoEyK6hvy0ooh1TtR3liujGqJiR5hqi0aWnrQi-RMXBiIDW6kKxrga9ucO22FzwLyKf0OIQ41FMonp-VFqg8nD8ny2nygOigOwwKJ5g3Na3CCaSbidOwxK21lH_vwvfZNHDYMoYNdkpp9Mop2oOVXpq1xCJ7zvZtNDU5kV5bdgwRESXYJJDwzqFt4zyHnGxJxDY7qTP3deFTlQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Cutting-edge cafe/bar with panoramic views, serving eclectic, modern food and inventive cocktails.",-37.8121761,144.9721901,0481 785 190,"3/23 Meyers Pl, Melbourne VIC 3000, Australia",http://www.looprooftopbar.com.au/,ChIJG86Ln8hC1moRgRVvzbmC6iI,Bar
Cabinet Bar & Balcony,Monday: Closed | Tuesday: 4:00 PM – 1:00 AM | Wednesday: 4:00 PM – 1:00 AM | Thursday: 4:00 PM – 1:00 AM | Friday: 12:00 PM – 1:00 AM | Saturday: 2:00 PM – 1:00 AM | Sunday: 2:00 – 11:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJVUJ9_LVC1moRSoZpoRqqq8Q%2Fphotos%2FAciIO2e5TEIfTukNExUsHdPZwas4qmsfjEfAcIRInreoFqZ8CPNDeLx-W_yj0gVcUG0RcE7Ly_JuasT5n8six4o7aXz47NAd87RiSvzm5LZNjlWEeBvPnc27HrAemCGtLZlZxkp9DzeFNaMpRj79H1Dyt9XynmR-VWFORTHHsaoe5CgWD11QnPg_yDV6xITpzgHQAR9Gr_QWdSXQdgJXbr4l82EnFk_ZJoK7xNd0FWYMH1VRUA7r2kCI-RcOJwG1hGx2HpfglLUd5sBx6ALY8B-T3yU0FYdAV3ZiUfIKSdavI9o8Ug/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Casual Parisian-inspired bar with lounge and balcony areas, serving tapas, cocktails and flatbreads.",-37.8141442,144.9663607,(03) 9654 0915,"11 Rainbow Alley, Melbourne VIC 3000, Australia",http://www.cabinetbar.com.au/,ChIJVUJ9_LVC1moRSoZpoRqqq8Q,Bar
Nick and Nora's Melbourne,Monday: Closed | Tuesday: 5:00 PM – 1:00 AM | Wednesday: 5:00 PM – 1:00 AM | Thursday: 5:00 PM – 1:00 AM | Friday: 3:00 PM – 1:00 AM | Saturday: 3:00 PM – 1:00 AM | Sunday: 2:00 – 11:00 PM,PRICE_LEVEL_EXPENSIVE,https://places.googleapis.com/v1/places%2FChIJEabDGvdD1moRL6J0xNFIRiQ%2Fphotos%2FAciIO2dgglpL0L43ZELGzkWoFo2G8hOyiaM4So28iqBQtupu1VKYo8ykyJB_CnE8MmnkLhgPsBGRRdq8u1A9otJhXPQPEc-jaytSSASLLsiMdsMPFxHvGkfe2Y8ETwJQOYKFPa-zFbyxxc9m2QMVUWvjO6gsggcSd4VaRZP9iUnNhNKjaxkYEWSBiguWndQ_n9qDcbRmiHQgGI4_KytcQHnockkXCcf_VAEzDBO52FvHAM11sLZ2rR-EyAAT7c7P9fL30dSAF7SHpJ_C_Q26SLb-Fo76LcqC5u-OQydKRri6nYO33Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Upmarket, old-world haunt featuring cocktails & champagne, plus a raw bar & elevated small plates.",-37.8134721,144.9704874,(03) 8393 9367,"80 Collins Street via, 11 Benson Wk, Melbourne VIC 3000, Australia",https://nickandnoras.com.au/melbourne/,ChIJEabDGvdD1moRL6J0xNFIRiQ,Bar
Spleen Bar,Monday: 4:00 PM – 5:00 AM | Tuesday: 4:00 PM – 5:00 AM | Wednesday: 4:00 PM – 5:00 AM | Thursday: 4:00 PM – 5:00 AM | Friday: 4:00 PM – 5:00 AM | Saturday: 4:00 PM – 5:00 AM | Sunday: Closed,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJC2LQoMhC1moRGUNvIjaHvys%2Fphotos%2FAciIO2c3RQv1v6iqwRzpa0EJlWQij3NxztJ_3KsdpTOU6fddWJXMPmFRRiFV6fJvWb6BjYYUbtL3aK0aqZf9VdwQK131OdF2eBWL8vo6dnp84VIgltCYZXCUJghI-nyF681laqSom3UdjKjyaidcLTSE3RbKvpLc0v3cvdMQpsEoGt2g0bffVn-P818XKEN4qTuZlBaenTeHLkE0fvWARZ1lygRU8GyhQJw--b9BAp5NT4KP6aV8iBcqolbD9g4iSJDw560E02-KJqGxRJL9kCDiIi39I4rQcc-bp1FbR8V4oz1p7UC8A4ei2OrXDatLoaoaGEEw4qKHztuDyu0H4RI4MUaXVB-krVUQwn1xH-rMCHWBrvqTdLpRreQ2ZzQ5nlIiAzocwNt60MrP9ere1n1aq9n0LS24J9D-kfRvghsnb4I/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,Cocktails and regular stand-up comedy nights in a snug venue with vintage decor and a buzzing vibe.,-37.8118105,144.9719986,(03) 9650 2400,"41 Bourke St, Melbourne VIC 3000, Australia",http://www.spleenbarmelbourne.com.au/,ChIJC2LQoMhC1moRGUNvIjaHvys,Bar
Encore Bar & Lounge,Monday: 3:00 – 10:00 PM | Tuesday: 3:00 – 10:00 PM | Wednesday: 3:00 – 10:00 PM | Thursday: 3:00 – 10:00 PM | Friday: 3:00 – 10:00 PM | Saturday: 3:00 – 10:00 PM | Sunday: 3:00 – 10:00 PM,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJ53vEPslC1moR0ox6S2TyszU%2Fphotos%2FAciIO2emEtOuEjSsQyGIijvuxkGO-7rjmBmpR8FKs78IvGFw9B35qbAmKso7r9rLQrzKz5EGbiVnDNNn3AWsaCuYmjcFkKpooyHCiKQq4hWd2tKIo289k2Ue2xaDdBnG6PpU14hcrB-1_2VrK-4cV5c8WnOkH33-KMryQC4G0o7b4130MgPT9OYl0Jxt0UlbSeFKXXaxxH4r1JIqYoiNnFedQrTjyvtF2KT1c3xtXX_Y2T9G3W-9ZRa0l8pRfN0EbhmJC0FAE-dkMkTqjtpIhaKM9ajAkQFCNxGcPiR1TEYqlMY9Yg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,Hotel restaurant serving dishes made with seasonal Australian produce in a casual and smart space.,-37.810779,144.9685513,(03) 9656 4000,"131 Lonsdale St, Melbourne VIC 3000, Australia",https://www.grandchancellorhotels.com/hotel-grand-chancellor-melbourne/restaurants-bars/encore-restaurant-bar,ChIJ53vEPslC1moR0ox6S2TyszU,Nightclub
1806,Monday: Closed | Tuesday: 5:00 PM – 12:00 AM | Wednesday: 5:00 PM – 12:00 AM | Thursday: 5:00 PM – 12:00 AM | Friday: 4:00 PM – 1:00 AM | Saturday: 4:00 PM – 1:00 AM | Sunday: 4:00 PM – 12:00 AM,PRICE_LEVEL_EXPENSIVE,https://places.googleapis.com/v1/places%2FChIJ4d0q5shC1moRX_RSo4cs3Hs%2Fphotos%2FAciIO2dV4QjQscw8LyKR22DL89EXRirkp4bqhlzyU6jIVeZdxKPAIGe6QnzMa7cJxS2UZeefhfPtjSC8K4UBmOCBwTwOKMs5ouYp-gZwprx-SWuW_2zk9W5TSVzoNTVXnhNGdcdJnJ-fPgW71SIhdLv8BvwdRuTVznEghdVgXnuhbvFacXAnwvCctaMfxTrLPf6wfUof9e5NSEnvVArB2ZA9-o_75hBuHcYzLZ7sIQsET6rhxORNE832R0oWnSJHJtAAOmV7bjhfrUYC3-2X4cz4XeY6ZD5Ms70R1U0U2zAzPsdj6A/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Swanky cocktail bar with a menu sorted by era, from 1650 to now, plus bar snacks and sharing plates.",-37.8116581,144.9700797,(03) 9999 1982,"169 Exhibition St, Melbourne VIC 3000, Australia",http://www.1806.com.au/,ChIJ4d0q5shC1moRX_RSo4cs3Hs,Bar
Hell's Kitchen,Monday: 4:00 – 10:00 PM | Tuesday: 4:00 – 10:00 PM | Wednesday: 4:00 – 11:00 PM | Thursday: 4:00 PM – 12:00 AM | Friday: 4:00 PM – 1:00 AM | Saturday: 4:00 PM – 1:00 AM | Sunday: 4:00 – 10:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJQWunObRC1moRbXl0hYVNo5s%2Fphotos%2FAciIO2ey2us81JZoIkMW5_mt9UVaQBNJAFfA9pFHlc5QxUBrT4flYD2044e03ks1LL1U7yCojuZR3UAfKcb9ZL2MCTBx2Bze8rgkwjPE-e9JkxHOcWoD-Wt6gNePGkQOnUfrZHwgv-uN89o3GIfmX_LDTbj4o10yAP_5AuBePIBKGsplwDENJqggMJBI5WMKwGnv-PShKekhF48SRy20FnDCvA8ko81LI-GDcpoUecLYol3lszSLMcmn_dToyj3dvbKxWU8M-UzHgeecq8m_rLFAAaYD6OENiKY8Mmr_HtSDKnNm87GwB3gwUZNs3VxavvxCGvJfF1tITdPV1x6kSkSDj2RHFwOc7RfYL2y2g_E9n30_d4eR4i5tuOj4gHFZ9OQm9QpCSIwKBQjHHcjYyNhhTSHgDAATIVDxD83UA44RnddxOQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Tucked-away, trendy and cosy upstairs bar for coffee and light fare by windows overlooking the lane.",-37.8165474,144.9655613,(03) 9654 5755,"20A Centre Pl, Melbourne VIC 3000, Australia",http://hellskitchenmelbourne.com/,ChIJQWunObRC1moRbXl0hYVNo5s,Bar
Bar Lourinhã,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 – 9:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ-dMSJsZC1moRBR6RQKxblbI%2Fphotos%2FAciIO2di7vUGZSQsahJQF7vvuVA8TcNkwawlIHciq_pnJl8GLS4br5xEy5vlcVjDSCQ04cbyP2fMRCoPipvdoxLj1zzKNTTKZjEClVogZ3sr1RsKjFgIYXhqPnOlquaSjhRnDc7SEkeLHw0_n5Zk4L498Vhyy2ug3UavTQEg6xt1ob3tDLyIB_fA7Ylo0c4qIYPBHOcSd9cfYeG7wfebHAg4u4RcFKgMqUaT4ZykyJ9uVnlesujl_6bYv5iU9RdyCveyHGjLIlGPC5dkY_yE0y5N1nSbskYMqY7Q6fITV2vW8h0VLw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,Intimate place for tapas and fine wine in a vibrant room with bar seating and red leather couches.,-37.812815,144.9725185,(03) 9663 7890,"37 Little Collins St, Melbourne VIC 3000, Australia",http://www.barlourinha.com.au/,ChIJ-dMSJsZC1moRBR6RQKxblbI,Bar
City Wine Shop,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 – 11:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJnfRB_sVC1moRcfEI8EUEKsY%2Fphotos%2FAciIO2cJ9_GBwI34kRRuFWulfpLNSc6Ik-brDjigYDhqHml2oEhBA807-DYja9ApF88aodDUEAHCVvmbuGVyJAb1u6bn1c1ZyK9tuyAA7NUd8jEoRRZ4W3lB7HRvQFGPdTWCcAiH2xjxaBI_P9bZOnPk5KDKzU10qOEb27-Af_8FPj4yBsV6R5MlNoi7WbNA_x2GTYgrNP3b920UuEDMjPZafD7EdvLZBgLx5IvjUxHL6GnjX1ucoXeY72ifg0LbASKq4szF9_6b1O17yoL28AWjCnkS2IOiGCQkDKwhSbsa9uTNvQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"Wine store with a vast, global selection & chic cafe serving contemporary small plates & mains.",-37.8109802,144.9725379,(03) 9654 6657,"159 Spring St, Melbourne VIC 3000, Australia",http://www.citywineshop.net.au/,ChIJnfRB_sVC1moRcfEI8EUEKsY,Bar
Father's Office Speakeasy Bar and Restaurant,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 PM – 3:00 AM | Saturday: 12:00 PM – 3:00 AM | Sunday: 12:00 – 10:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJYbzwsctC1moRJrcp68Zxcyg%2Fphotos%2FAciIO2fXulRBen0H3MLGt184yOG7qzU-bNH0wtCUqCnXXyjYlvhFoEI87LSk0VKA05QmROSsQmSIRw3x4RoC9REUJTRC-z1_hzc5JucmPZlx0KqPBi8YySMpffoEjj1KgTDIp_MKfqvvXR-MnhjkYiQ9R21rTYgphBt72IMqhSgq0TeMdYkD68gTVu1dCGEOGcOnWbTZhEOCXciSSOuyc_uhI4k8wSvxiryoLpE48QLAPjYzQTCmVixJMLq8HzeS7pVLlGWeyB7OnPm8szmemKmM8uudPCzkCzFDKBcl57bHoOmGNw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.0,"Range of classic American mains, platters, drinks and punchbowl cocktails in eclectic 1920s setting.",-37.8105309,144.9647087,(03) 9825 8999,"249 Little Lonsdale St, Melbourne VIC 3000, Australia",http://fathersoffice.com.au/,ChIJYbzwsctC1moRJrcp68Zxcyg,Bar
The Atrium on 35,Monday: 3:00 – 10:00 PM | Tuesday: 3:00 – 10:00 PM | Wednesday: 3:00 – 10:00 PM | Thursday: 3:00 – 10:00 PM | Friday: 3:00 – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJEVrl0cdC1moROVlaLt1Tt0c%2Fphotos%2FAciIO2c5pg8lUu9BRc9AIhuOc55IeMzBksGN-eLD64MHa3yPYd73iJXWLdlDlmNP55Dt11gMUzNqMrHt8HzwqUyoL6y6O65f9cHeXVg6q7-VKHjoh3aNOiCt1nciXwseY1urCYhe7uMUoP1fKv4dfT_QNsFXUJ4H6uwA9jGA4D2qvx9vAsuV8fKWiLuQybQGfaAQRJxsmpWpEUhHUGLNDf9D_qTizxwgIg3X1OusoDVf_rAt8-Ex3iE8nAtEQiEbiHVOaY5-Y9nTefbzkSsZrEe2Pv71knSnXQtPrqO7GEJ9IxnejGvILZzAbfG4oIPoaJQtbSmVEk6xs3rwKph_GqIM-LSmRwxbpmKL6ZGSjDxCBnV2eeUECsAxWE3x9DkfgimFvGC_UvtMMTlCh5BwhyStPTrzQ-vGok72we4rbWAzPsaqGrhQeLcGTkxU1rUcO4fD/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Champagne, craft beers and cocktails in a chic, soaring space with city views and modern decor.",-37.814014,144.9729181,(03) 9653 7744,"25 Collins St, Melbourne VIC 3000, Australia",http://www.sofitel-melbourne.com.au/restaurant/atrium-bar-no35/,ChIJEVrl0cdC1moROVlaLt1Tt0c,Bar
Workshop Bar,Monday: 4:00 PM – 12:00 AM | Tuesday: 4:00 PM – 12:00 AM | Wednesday: 4:00 PM – 1:00 AM | Thursday: 4:00 PM – 1:00 AM | Friday: 4:00 PM – 2:00 AM | Saturday: 4:00 PM – 2:00 AM | Sunday: 4:00 – 11:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJo8BJ0TRd1moR1wIOKOsrCWU%2Fphotos%2FAciIO2ceQy5yqKrbpEbZjrJTnA3GYAd_RzMYySiYAxd4RQjG16c4huwwSNUpRfvsXfdG6KHtuxp0Z3qFGp3ujBF0cRWDqntL0nTC1pZcyaNgdmVYz3Y06pl1hdGbfXr64_VK96NmpVyd3ahqq8_R1LOLlKpKXi3K5XNvWMAVq5Yl2hWuR0v6HGCeRWyY6aP1EWIFqPpPNcz59VWvWxWkQyAfJUzqVPC0xnhC_914VjOEDyUkFfZs1bajM8Wc6CYyEurZ6hK6Gk86fJN4CCu_VdSJqYcqnxNzNbhn-XykHomG7T_54Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"Live music and DJs in a bohemian space popular for art launches, serving craft beer and basic meals.",-37.8092217,144.9604575,(03) 9326 4365,"1/413 Elizabeth St, Melbourne VIC 3000, Australia",https://www.workshopbar.com.au/,ChIJo8BJ0TRd1moR1wIOKOsrCWU,Bar
