name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Higher Ground,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: 7:30 AM – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ-R8fAE9d1moR3yFuI2x1z00%2Fphotos%2FAciIO2cY-d8ILp7Tm4YMb9AE0hf35zU17Y3PSPsg4EWOLxceQscqKbOSFLZfGRvtcQtANtk-smQUu-CyU_x-KavmeI4fiJEvclfbjQuPd28OwaO8yOCbTmDh5F6hwYZzwC3OoSCmqCzQndTfQM6as2Zkg3aNfLWsZcNt6a7XsZx6iHcZgQ9_ii_yUHsjlp0ybHBCGrlvF9dL_z1zHi7CUlzfZgTSscRewjHUVnK4Z7Vm4PL1qo3hg75MiWn6hgDnv3eYArCCvk-h8To9AurQEQ68BKtHqoKLndRFRZTHR0PWta36Og/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Modern, upscale bites in an industrial-chic former power station with exposed-brick walls.",-37.8158034,144.9530273,(03) 8899 6219,"650 Little Bourke St, Melbourne VIC 3000, Australia",https://highergroundmelbourne.com.au/,ChIJ-R8fAE9d1moR3yFuI2x1z00,Cafe,3000
Market Lane Coffee - Mitchell House,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJKZzZHgBD1moRJ4lAT5gtxk8%2Fphotos%2FAciIO2f9Z7AWhLxV8X8R4d-sJjAQ7F3-yhuFroQMFeGg7vopQeAhc2HR5NhznmtB8WZBh6GPQ75Ma0P4gr16lSDTsTBCrsxhnN-FucbIrbVPPj_cPaFz7JDGeq_nOFJdTDpCKCcvGjtdAGeZgoCePgU2UKsAiwdqYjg4FKfMiLegPYVbXGJJ2pFXUJEwo9vmJxv6D4WaURu9gx-a2uB76pzmSsPiZGhZ9pQtjqez4cSTWqPHD9w7Yv7xvCw71mF9at2DhNmNvk6FrcHoJEnV5rpNSzDih9q-3ZPFmT8UgJyToAa0wQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,"I ducked into the Mitchell House Market Lane on a busy morning and walked out grinning. The little corner space has that clean, art deco feel, all light wood, soft lighting and a bar that lets you watch the shots being pulled. Music sits low, grinders purr in the background and the whole room smells like freshly ground beans. It is the kind of place where you relax as soon as your hands wrap around a warm cup. The coffee is the headline and it absolutely delivers. My flat white was balanced and silky, with a chocolate and stone fruit thing happening that lingered without turning bitter. A follow up pour over showed off their lighter roast side, bright and sweet with a citrus lift that stayed clean all the way to the last sip. Milk is textured properly so the first sip matches the last, and if you are into filters, the baristas are happy to talk through what is on the bar and point you to something that suits your mood. Pastries in the cabinet are fresh and not an afterthought, perfect if you want a small bite with your cup. Service is what keeps me coming back. The team is quick, friendly and clearly cares about the details. If there is a line, it moves, and orders land in your hands faster than you expect. Shelves of beans and brewing gear make it easy to take something home, with roast dates and tasting notes that are actually useful. Seating is limited, so plan on takeaway or a quick stand at the bar during the morning rush. Tip: ask for a recommendation, try the batch if you are in a hurry, and grab a bag for later. Consistently excellent coffee, zero fuss and a calm pocket right in the CBD.",-37.8122382,144.9616462,,"356 Lonsdale St, Melbourne VIC 3000, Australia",https://marketlane.com.au/,ChIJKZzZHgBD1moRJ4lAT5gtxk8,Cafe,3000
Parlance Coffee,Monday: 8:30 AM – 6:00 PM | Tuesday: 8:30 AM – 6:00 PM | Wednesday: 8:30 AM – 6:00 PM | Thursday: 8:30 AM – 6:00 PM | Friday: 8:30 AM – 6:00 PM | Saturday: 8:30 AM – 6:00 PM | Sunday: 8:30 AM – 6:00 PM,,https://places.googleapis.com/v1/places%2FChIJvY3SZ5tD1moRrw9888Iui6g%2Fphotos%2FAciIO2d3FgFouaO49fYvWYQuDkCLmIXMAOWFjUuaEu50a8p-RmCosfNDqSfVp4mOWbpvwGbqqtxTXHTkOj5H0FPtAFbtCA9R2lydd-yyjXEcDk8qnrTUZN8Sb3w_xE78LaVM1mZDXE6NeNnHhLKkCQkKrtxQaPas21-vjF3UnubKw0HTidB6ck2PLFegtCTvkzuRi2wEqOMsadUHqWGVN5dwBdmmmKu08ZAPezRNhVSEM75VDvGO2swWl8JCYJLBUyIR5zYizFMvQ8LvIWTPxw3cvdtD6pqFlApUxu0czybcMKNqMg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"A really nice little coffee spot with great drinks and baked goods, especially the matcha and cookies. The service is great with friendly staff and thus it’s a place I’ve come by multiple times. Thank you to the hardworking staff 😊",-37.812564,144.9628184,(03) 9650 1456,"250 Elizabeth St, Melbourne VIC 3000, Australia",https://parlance.coffee/,ChIJvY3SZ5tD1moRrw9888Iui6g,Cafe,3000
Encanto Melbourne Cafe Dessert Restaurant & Bar,"Monday: 8:30 AM – 3:00 PM, 5:30 – 9:00 PM | Tuesday: 8:30 AM – 3:00 PM, 5:30 – 9:00 PM | Wednesday: 8:30 AM – 3:00 PM, 5:30 – 9:00 PM | Thursday: 8:30 AM – 3:00 PM, 5:30 – 9:00 PM | Friday: 8:30 AM – 3:00 PM, 5:30 – 10:00 PM | Saturday: 10:00 AM – 3:00 PM, 5:30 – 10:00 PM | Sunday: 10:00 AM – 4:00 PM, 5:30 – 9:00 PM",,https://places.googleapis.com/v1/places%2FChIJ7VH3cIlD1moRqKJMYoMFPOo%2Fphotos%2FAciIO2dizt8VFqJlj-3Dhxc5AmkJWKskBo3VgElIaQqmuU1GiBSFeZj-Tk94VfAgq7fb7KoKUbPOrq1pmBrcIiPOnzMgdOa3R67v5n4alpdO_PcWeyX_EAcEq5xv_yplTRBPy63PR4OXL1PZBipLof8mmuCVJMJwvUre8FWmY6V7IE1H2TVc4gUNfr5UDRRAbDfnd_g2AXniFQNoy65hKIae8yJ_OYzJwpMJeaXUsnKPYLLpFx4XRl3uxV85rP7Jzc1m3lV_GWvQ2j_-dVhLywkkPvIna-M0IUt0BXR4eX4KSDRUhQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"Absolutely delicious Colombian and Latin food! Every dish was bursting with authentic flavour and beautifully presented. The service was outstanding, warm, friendly, and attentive. You truly feel like you’re visiting family. The atmosphere is cozy and inviting, making it a perfect place to enjoy a taste of home away from home. Highly recommended for anyone looking to experience the best of Colombian cuisine in Melbourne!",-37.8139845,144.955816,0435 161 894,"556-558 Lonsdale St, Melbourne VIC 3000, Australia",https://www.encantomelbourne.com.au/,ChIJ7VH3cIlD1moRqKJMYoMFPOo,Cafe,3000
Caffé E Torta,Monday: 8:30 AM – 5:00 PM | Tuesday: 8:30 AM – 5:00 PM | Wednesday: 8:30 AM – 5:00 PM | Thursday: 8:30 AM – 5:00 PM | Friday: 8:30 AM – 5:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJdzhLqbVC1moRmwelS6oiVkk%2Fphotos%2FAciIO2d_kzDwFiOCgOd63fdJUxSZ5ZZ7BgO38jTFIuMMAXRwoD7lrUemMqF_7J2ixbhckYUXyeKVnVwA7HLVvFYuW0bZCKY_S_gu92_EFsxEh0BEeIkXzpDvSND99TZrtHRnfOkjQiG1t-yKslykOnFE0otRT51iGBWlv8hR6qdzsJybwNA8LDbUbWyz8y0e5oR9OCP88nfqBdC9pRVOixN6WEJlOhprRPwFN_1ijSwtZdfup6VWirCXWBUCMMBkipilLG4SNiw5QqMfIBgoo3EIV2l3OG86EXW2eip3CxgPWavKzw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Cosy Italian cafe serving baguettes, coffee and hot food, with gluten-free choices, and a kids menu.",-37.8149057,144.964228,0434 595 885,"314 Little Collins St, Melbourne VIC 3000, Australia",https://www.caffeetorta.com/,ChIJdzhLqbVC1moRmwelS6oiVkk,Cafe,3000
Puzzle Coffee,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,,https://places.googleapis.com/v1/places%2FChIJKX5tnkBD1moRwt30NN8sXWU%2Fphotos%2FAciIO2cIUKFI8WfQu9mGmpfeapSS1oI-B2KkNmP9MCds7-pPZwtYy34a212ejOFytmnC8j9aKfcfpMDtSXH7QWOhhYSPidsMMxPN5yI8j7aLlXt0moVzWajIyu9Kcxs-Boq99bJ6in7Jj6tLVN0A-WSqdZduFQTJnd_ZTC_yF64EO4IeUvaFbPvWRdWFWzMv9az3ZBgr4ja3gqW6kV2mDQRKg0G3oGPvGhmKBkaS-QZMe8w-t0w8eMoG6wsdbL4_z2Z_Lh-z0eYFsRUVaszmb6KIvGpq9Gn1tPCNXr82OWBlSOLXO1-gZEN84cTsbu3SqCnZWeD1eCA5Nrwl9vufYLP75mFdHlo7KCKm17myjXf-EcHavouwX7UzfnmFaY0qzNxLqT0vRULowhWMHsrHMsoaZdSMNy3rc-Qc4bMU0wKjZGP6qQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.2,"The coffee was really delicious, but for some reason the staff seemed to be discriminatory. They kept smiling at the white customers, but were extremely impatient when I ordered. As a foreigner, I was a bit confused and asked very politely, but they had a really bad attitude and were super mean.",-37.8146309,144.965933,,"133 Swanston St, Melbourne VIC 3000, Australia",https://puzzle.coffee/,ChIJKX5tnkBD1moRwt30NN8sXWU,Cafe,3000
Homm Dessert La Trobe Street,"Monday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM | Tuesday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM | Wednesday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM | Thursday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM | Friday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM | Saturday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM | Sunday: 9:00 AM – 3:00 PM, 10:00 – 10:30 PM",PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ39GiLxdd1moR3M_M-48jQoE%2Fphotos%2FAciIO2deqDDgsP28KpnxJfWMsOwSgU3J6fAA72UMVO5S146sAGsi2aLrdYQpVA-dM-LtEVkRlmE3bxQlxnmZDTq9r6_oF7OPJjqpT-CzDo5hoRHAeJoRboh7ybqcDmnCGGyQRIT_UEAiw5wYQSI02gi7g4F_GTlGyTDhlcl-BDG2wOanQz9wqvG8Y7UC46YBD0OU7lMnUQhI3ZAMVyscLiEtEdP8WFQcI2u9tnnFTVAIaWsVDV3pCZx-G1RrxWdIkQieiIhDq4c5Ehbn7zc1wj8YiPsp-DwPOFcCLUavnChf39ETtf9o0vafJOAezLu6n1WLttRKIR2ZS9N7DUOLhhu6ZVjQ82DoL0jB-RJ8h3EHswZcTibwDrr1g32lxA2c-rBGknK06QAIXkCO0gOr16nPNJQCeKPKgZIHM6pUNw9AoPY/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"I love Bingsu and decided to give this place a try after my friends kept raving about it. I tried their signature Thai Tea Bingsu, the Mango Sticky Rice Bingsu, and the Pandan & Coconut Shokupan. The Thai Tea Bingsu could’ve been a bit sweeter for my taste, but the Mango Sticky Rice one was really unique and flavorful. The Pandan & Coconut Shokupan was the highlight—so soft and delicious! The portion sizes are a bit smaller compared to other Bingsu places I’ve been to, so keep that in mind. Also, the space is quite small and seating is tight, so it might not be ideal for big groups. Still, if you’re a dessert lover, it’s definitely worth a visit!",-37.8102772,144.9608302,,"294 La Trobe St, Melbourne VIC 3000, Australia",https://hommdesserts.com.au/,ChIJ39GiLxdd1moR3M_M-48jQoE,Cafe,3000
Pandan Dessert Bar,Monday: 11:00 AM – 8:30 PM | Tuesday: 11:00 AM – 8:30 PM | Wednesday: 11:00 AM – 8:30 PM | Thursday: 11:00 AM – 8:30 PM | Friday: 11:00 AM – 9:30 PM | Saturday: 11:00 AM – 9:30 PM | Sunday: 11:00 AM – 3:30 PM,,https://places.googleapis.com/v1/places%2FChIJ4ZXKn7RD1moROn5o7ZzHSK8%2Fphotos%2FAciIO2eobnryB3WHkwRbB0x_UPPtVBtrdxwufouYpSq-SuFZV2XyQ9b0uIaVCRxxv0JKVdeoGYserI5YUAynIAvoPAluZizyQIM9B-hmYiqZeR07lpBLSzyUUY9tofV2LVbG141lCeWjaqxQ5fUKAVQ0af5Ygi3F1LAJSHV6krpzXEiVAt5f7x2AGCmlH0C-eOzWwukIRt9w_EkKqKyPxUE_k0yFaNl7ULpVslcE-fceMHr8XMGsSRYuOiPVfMtwSAv0C7APAgu7k5CF1aMK4f2i8w6M5GgC8l2tEuajFau6WaiUvA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,Sat here because Lulu's was full. Ordered the hainanese chicken rice and Pandan croffle (croissant and waffle mix) and they were both tasty. Service was efficient and friendly.,-37.814004,144.961264,0468 870 077,"27 Hardware Ln, Melbourne VIC 3000, Australia",,ChIJ4ZXKn7RD1moROn5o7ZzHSK8,Cafe,3000
Mr HUGO,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,https://places.googleapis.com/v1/places%2FChIJQfl0JgBd1moRJv7zHmKAPyU%2Fphotos%2FAciIO2fr7iTuV29uwSgHsDpJl1H8OPVNHAUSqfiF1iZ6xIrglle_As_gQxPuR2FbmSYJXETDRmzaLgS2hCWZgPmOmgDnFrEb07VGrU10xuwauo55QrV1p4gZjbMqXgIBjCW89pcHsl2ZqvHZg0VkE34QWXPu2UIOVUVlt9ahgiTT82JvS61md3Kanf3CTRXEF3nJUxeAWOetebA9C_M7rBVWiwK-nGKANDGbgQhWKn0feryxsWTPegp_Z_sjv31AKLLB-aZeG1A0lZ5Pjz9JZw5YS8AbIkpVSZ0OMPZz66d8F3H_WA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Our fusion linguine and croissant meal were very delicious 👍 Matchamisu was nicely done too! Overall, it was a fantastic lunch experience.",-37.811611,144.960331,0439 102 253,"308 Little Lonsdale St, Melbourne VIC 3000, Australia",https://www.mrhugo.com.au/,ChIJQfl0JgBd1moRJv7zHmKAPyU,Cafe,3000
Otherside Coffee,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 7:30 AM – 3:00 PM | Sunday: 7:30 AM – 3:00 PM,,https://places.googleapis.com/v1/places%2FChIJe8M9elxD1moRschc9BopmmY%2Fphotos%2FAciIO2eB6IJ9tg013G_LuvIE5lHo4DDs_ssKyG2JR7xptIfTk59VdsYbohb5CPMGz9r9APRRFg1ljpZGhpuNI__ERNFdMQXCMsf58sON-7RWoKPvP08ekTQt7YFJHdkrKvxrfAZeOxc22TWLzdW-K_zja6uNWEK3owIxSUys15msU8IW2VCE8Pf4iU61Sf3oksEgcpoTkV4RQ0MNsDt0oaxwq-8W7-c5uMZpLJQVu-mM1W45eQO6tWyx1xmAr6irj2EB_myem7FaxXYmgugKmyPKHLmSZzs76NEVQ9PkHYbD2GdBtQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"A very nice and simple coffee house. A good place for an early break with interesting food options. Indeed, hot home made toasts are available and they are delicious 🥪 Besides the cookies are very fine, crunchy and smooth 🍪 Eventually the coffee and chocolate were good and quickly served by the smiling staff!",-37.8139653,144.96767979999998,,"Shop 3/188 Little Collins St, Melbourne VIC 3000, Australia",http://other-side.au/,ChIJe8M9elxD1moRschc9BopmmY,Cafe,3000
Commonplace Coffee Brewers Open 365 Days,Monday: 6:00 AM – 4:00 PM | Tuesday: 6:00 AM – 4:00 PM | Wednesday: 6:00 AM – 4:00 PM | Thursday: 6:00 AM – 4:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 3:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJNar7yGxd1moRChp3KKWw3Tw%2Fphotos%2FAciIO2e__s7x0X0MQ2uokvnxrljoZrJuTrKgaJMkBExIFVS1Lc6l8O79uf2swQJixZFV7CSNSMbnFiYiAnYvC021FHG3enynJmNJZ8ARsOV-boKhPZitMifIDs5nC5wJNSE3l36b8C8BrpV6aFNyGRfjx7N2D4V9h0pT3O4D8MS_ZJSbdEusQUdWiC-xTclEI5tWTNzMvKM7yje327m5kIm7YlRxpCQ8V7nAwzTDzFNisyCBJ0WZD35UcwiiEA3cxwQVXbaC6U2Tc_3WMK8X3qfDNZqCEMltUBnADpIq8UqEA8tU1gcivq6mzYaJEoQowlyT2xVn_oEg0l0AZazCP3u7yyVs4wuYGRUzZSAISD_BbqQmn3lHrTCKe7tMHqlZNDoYz2itlLQ2nXLBpVUoCnFbBpAczsqO3JAPiY91CGqxWHzs2gCn/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,Awesome small coffee shop! Get your morning coffee to go or have a seat in the small hole in the wall coffee shop. Great coffee with a good selection of pastries to get you going in the morning. Friendly and helpful staff that will also warm up your pastry upon request.,-37.815246,144.9542157,,"104T/28 Rose Ln, Melbourne VIC 3000, Australia",,ChIJNar7yGxd1moRChp3KKWw3Tw,Cafe,3000
Patricia Coffee Brewers,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJn1FUnktd1moRgZCDC6aPCcw%2Fphotos%2FAciIO2eMlwE--W5Du2OL9cXk_zYyPRDKhuOYKek5JhNmdKT_YrzWz4aXjnkvg-TzPUpHnt0GxQ1YJMWjRyc8cphKaWK8RsjxZxLLXXOF9GLD0AdLjp-_2KaT2MGtziRdxh5hvX47MGK9MnvPR1YRk6JcoFlbzBYADJCKG4Kbdky0ItguEItPPRnUFAzsIXOBlIBQ3bDm3q1cS5tJlTT99L3Char54ZP9E6K7eEvypgddAzP57MMRrry6y6Qb0ZCYOLrpPAhrWkvoxTiXhIUsgx5P-0qKf7K3wJoS_n6EyDE_yb7YsGpM3hEVkGzKhhc9JDWLGoOo1acqySQYoNG9gOsZ9KhN1XPYR7m61C6rmyoJx2UcygrSDGVG3Mu9q80JlkLItL8RtRwlI5pPdN8rJ2UzCW7hGgucTD3QIRPRYCXlC1r0Zg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"Trendy, bare-bones, standing-room-only spot for artisanal coffee ground on-site, and small treats.",-37.8146708,144.9582346,,"Rear of, 493-495 Little Bourke St, Melbourne VIC 3000, Australia",http://www.patriciacoffee.com.au/,ChIJn1FUnktd1moRgZCDC6aPCcw,Cafe,3000
Degraves Espresso Melbourne,Monday: 6:30 AM – 10:00 PM | Tuesday: 6:30 AM – 10:00 PM | Wednesday: 6:30 AM – 10:00 PM | Thursday: 6:30 AM – 10:00 PM | Friday: 6:30 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 8:00 AM – 9:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJVyEYFLRC1moRp_bdED3mzcI%2Fphotos%2FAciIO2d-ENXUNbVLND6dWhZIPkC6QHHXUtyEu8MtlIUqWJNDxiwtzzdMGlyp7J2ClLS4O34mNyN_2KkiAAPdfilE8Iw7vyU5W621XVEsOGyDhYSHqxXzOK1QTl-iforDjEO6SBg6_w5V5uLCESq1NJvbFG4wHlQTCHAVEJYA2DChJs18P30-n3uYmiULR0moo4OSh7mQ2vWPAt4Oxn1ziwyHqFDmwCVAL85EbxGF4AaPwaHLbkRKGs1sgd4MgUUbOBfnT3m6Z4YY1ngQfllpnrlriLQ9CUm4Uzxw6j2OpMslnEn_Pg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Breakfasts and panini in bustling, down-home surrounds with vintage cinema seats and a wooden bar.",-37.8171708,144.9656635,(03) 8395 6511,"23-25 Degraves St, Melbourne VIC 3000, Australia",https://degravesespressomelbourne.com.au/,ChIJVyEYFLRC1moRp_bdED3mzcI,Cafe,3000
Puzzle Coffee,Monday: 6:30 AM – 6:00 PM | Tuesday: 6:30 AM – 6:00 PM | Wednesday: 6:30 AM – 6:00 PM | Thursday: 6:30 AM – 6:00 PM | Friday: 6:30 AM – 6:00 PM | Saturday: 7:30 AM – 6:30 PM | Sunday: 7:30 AM – 6:30 PM,,https://places.googleapis.com/v1/places%2FChIJ64HO4H1d1moRofkkKD8rPNU%2Fphotos%2FAciIO2eCZ5ndXcsAURQU2xgIKTVPvqxxfyCeys3NsPnRy2Rn3pqUu5dEK8NYCPY78ci2R6Xg7-QZ0hD4VEt8sUmN9jmWei6QVhuqNry4VR75_QwO85SoAmnGQaGSb2fo3FehwMmBTshQ_3VpPCVAuOrQ6nmz5UTWPYTFohuRP7vZqGel6VKvrBAASRpMsSsWrDHO6j_8X6VwDBEpQay9uTjid0b2hXKrxB9eCks8Wppdl3AAY-e7_0N_osFafYPkY3qf4GPB_LQaTu8fTqINL4XuIFvLtrD2JsWtyfGipaDoAyDXCWfsEMVaKCghDdTh_BSjJScoKUdtIAgdExbst621NL8r6mjxNR6ktD4TwwowfRL77vkIAxiZDX5UZzrvfUVL74XKnLifO8EvHhqWXau4GhJ05P4NhZkwHpYmlIwcvN94qw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"This was my first time trying the matcha latte with the edible cup, and I was really excited, but unfortunately, I ended up disappointed with both the service and the drink. The staff at the POS wasn’t friendly at all. I asked for my drink to be extra hot, but it wasn’t even warm enough. (I’m not sure if you can actually make it “extra hot” with the edible cup, but when I ordered, they didn’t mention anything about it, so I assumed it was possible 🤷‍♀️). I ended up paying $9.70, which definitely didn’t feel worth it. I don’t even understand why I was charged that much. (The menu says matcha is $5 for small, $5.50 for medium, and $6 for large. The edible cup is $3, but it was pretty small too.) It would have been nice if the staff had given me a little heads-up about the total price before charging me.",-37.8189886,144.9536832,,"Southern Cross, Spencer St &, Collins St, Docklands VIC 3000, Australia",http://puzzle.coffee/,ChIJ64HO4H1d1moRofkkKD8rPNU,Cafe,3000
Degraves St Laneway,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJLW4mEbRC1moRosCI_vsIzqQ%2Fphotos%2FAciIO2ezYAdOIyCqW2A7QJUJI_KJ8Ynil7A2yziP0uLw5unuJsmufmCDU_ZdYwrr52tbtCtIqr9Iz7zFwCz0eVUC6ZmbKWQ00CmS_U9QROegeXFnaJlV1qxpCVSI7pHVQXXyxsp1VQ9le2JLgdf_HI2yTXGgh2wa2oMMpctSvkfSUfBDsQgFVw-CGq7za4o0chijFhrAkA6s2pcKEN-lg1tApasWS_MMCAApTY8zbxq7OXtI-KnYn63WaS8_WOrZjsjKPRHR9JQJYWb1EGZygV43PW5xoj_Z5m3pHAjCoCc66mCvUw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"We ate at Mock Turtle - coffee one morning and returned the next for brunch. Delicious. Great atmosphere, good coffee. We had the big breakfast and vege breakfast, was filling and made for a good start to the day.",-37.8170891,144.9655766,(03) 8395 6651,"Degraves Pl, Melbourne VIC 3000, Australia",https://degravesespressomelbourne.com.au/functions-catering/,ChIJLW4mEbRC1moRosCI_vsIzqQ,Cafe,3000
Cathedral Coffee,Monday: 7:30 AM – 3:30 PM | Tuesday: 7:30 AM – 3:30 PM | Wednesday: 7:30 AM – 11:00 PM | Thursday: 7:30 AM – 11:00 PM | Friday: 7:30 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: Closed,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJ_W0hPrxD1moRP5wou4PSfko%2Fphotos%2FAciIO2d6gi8XUunAVXF2iH3hddNYgTodTnEGlWsTMeK6rEXDzZlu8OxyXZgdcm8GXtDse5VtAuevwInUed9yvvSnjcxUiEccnsC3J3oFBO3cn74JXJ1uMG_2SAwchLUpjselWy5WY-69t3SDQsktkHY27beZu5tD1Wl0fmqMqZ3YpSI4-zfOr4u4QJLPHn18Wl4Cm2Faocv8CkPDRSbbdMrs5ZRB1FpJEtEED88dML1lUwF7QSIZ1lKS0m79dTvtcoX5amYi7i7mFy3yJWqDN_F5gGev2UD4hm1WcP7plfrB2K41hg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,Elegant shopping gallery featuring upscale boutiques amid glamorous art deco architecture.,-37.8167028,144.9666896,0419 399 220,"37 Swanston St, Melbourne VIC 3000, Australia",,ChIJ_W0hPrxD1moRP5wou4PSfko,Cafe,3000
